EmployeeID,EmployeeName,Gender,Age,Department,JobRole,Salary,Bonus,PerformanceRating,TrainingHours,AttendancePercent,LeaveDays,OvertimeHours,WorkMode,RecruitmentSource,JobSatisfaction,Attrition,AttritionFlag,AgeGroup,SalaryBand,AttendanceStatus,LeaveCategory
EMP0939,Employee_939,Male,32,IT,Director,144041,8737,3,85,82.5,28,25,Remote,Website,5,No,0,30-39,High (>$120k),Needs Attention,High (>15 days)
EMP0940,Employee_940,Female,42,Finance,Executive,59601,13757,3,79,79.8,2,4,Hybrid,Referral,4,No,0,40-49,Low (<$70k),Needs Attention,Low (<5 days)
EMP0941,Employee_941,Male,47,Finance,Manager,133966,4174,3,29,77.9,26,8,On-site,Agency,2,No,0,40-49,High (>$120k),Needs Attention,High (>15 days)
EMP0942,Employee_942,Female,25,IT,Specialist,90599,15708,4,14,90.4,26,39,Remote,Referral,2,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,High (>15 days)
EMP0943,Employee_943,Female,55,IT,Manager,111545,9297,3,32,86.1,7,13,Remote,LinkedIn,5,No,0,50+,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0944,Employee_944,Female,39,IT,Executive,155295,1990,2,18,79.7,19,29,Remote,Referral,3,Yes,1,30-39,High (>$120k),Needs Attention,High (>15 days)
EMP0945,Employee_945,Male,56,Operations,Executive,44552,5596,4,67,91.3,9,25,Remote,Agency,1,Yes,1,50+,Low (<$70k),Good,Medium (5-15 days)
EMP0946,Employee_946,Male,50,Finance,Manager,156452,16374,3,68,78.7,12,28,On-site,Agency,3,Yes,1,50+,High (>$120k),Needs Attention,Medium (5-15 days)
EMP0947,Employee_947,Male,50,IT,Specialist,49417,3775,4,89,88.9,28,18,Hybrid,Agency,3,Yes,1,50+,Low (<$70k),Good,High (>15 days)
EMP0948,Employee_948,Female,59,HR,Manager,98579,18445,2,63,88.2,2,7,Remote,Agency,1,Yes,1,50+,Medium ($70k-$120k),Good,Low (<5 days)
EMP0949,Employee_949,Female,42,HR,Executive,147525,15706,3,55,93.4,28,22,Hybrid,Website,2,No,0,40-49,High (>$120k),Good,High (>15 days)
EMP0950,Employee_950,Female,34,Operations,Executive,108207,14645,3,31,76.4,21,34,Remote,Website,2,No,0,30-39,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0951,Employee_951,Female,38,Operations,Director,112055,13668,3,73,97.2,7,30,On-site,Website,1,No,0,30-39,Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0952,Employee_952,Female,30,Sales,Director,142266,15960,3,17,92.6,28,34,Hybrid,Agency,4,No,0,30-39,High (>$120k),Good,High (>15 days)
EMP0953,Employee_953,Male,22,Sales,Analyst,118270,11357,3,29,80.4,8,31,On-site,Website,3,Yes,1,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,Medium (5-15 days)
EMP0954,Employee_954,Female,23,Sales,Executive,151426,4435,4,60,79.6,29,4,Remote,Referral,5,No,0,<30 (Gen Z/Young Millennial),High (>$120k),Needs Attention,High (>15 days)
EMP0955,Employee_955,Male,50,Operations,Director,157865,19028,3,87,85.8,21,15,On-site,Agency,2,No,0,50+,High (>$120k),Good,High (>15 days)
EMP0956,Employee_956,Male,54,Operations,Manager,43722,15804,3,48,95.4,20,16,On-site,LinkedIn,5,No,0,50+,Low (<$70k),Excellent,High (>15 days)
EMP0957,Employee_957,Male,31,Operations,Specialist,110442,17429,3,46,96.1,11,31,Remote,Agency,1,No,0,30-39,Medium ($70k-$120k),Excellent,Medium (5-15 days)
EMP0958,Employee_958,Male,42,HR,Manager,135632,14626,5,59,88,10,37,Remote,Referral,5,No,0,40-49,High (>$120k),Good,Medium (5-15 days)
EMP0959,Employee_959,Male,49,Operations,Specialist,80031,7951,3,43,96.5,1,31,Hybrid,Website,5,No,0,40-49,Medium ($70k-$120k),Excellent,Low (<5 days)
EMP0960,Employee_960,Female,32,HR,Director,119235,6449,3,84,75.1,17,19,Remote,Agency,3,No,0,30-39,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0961,Employee_961,Male,55,Sales,Analyst,61438,19065,3,42,75.9,8,1,Hybrid,Website,1,No,0,50+,Low (<$70k),Needs Attention,Medium (5-15 days)
EMP0962,Employee_962,Female,29,Sales,Manager,98819,3199,3,40,97.8,1,19,On-site,Agency,5,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Excellent,Low (<5 days)
EMP0963,Employee_963,Male,43,Sales,Manager,83856,6768,3,63,94.4,1,17,On-site,Referral,2,No,0,40-49,Medium ($70k-$120k),Good,Low (<5 days)
EMP0964,Employee_964,Male,29,IT,Manager,73576,9130,4,53,86.3,2,0,Hybrid,Agency,1,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Good,Low (<5 days)
EMP0965,Employee_965,Male,36,IT,Specialist,81938,8633,3,43,93.8,15,28,Remote,Website,2,No,0,30-39,Medium ($70k-$120k),Good,Medium (5-15 days)
EMP0966,Employee_966,Male,38,Finance,Director,89028,18934,4,80,98.9,18,28,Remote,Website,4,No,0,30-39,Medium ($70k-$120k),Excellent,High (>15 days)
EMP0967,Employee_967,Female,44,Finance,Manager,99807,4225,2,71,94.3,3,18,On-site,Referral,5,No,0,40-49,Medium ($70k-$120k),Good,Low (<5 days)
EMP0968,Employee_968,Male,45,Finance,Manager,89877,16980,3,32,96.1,22,39,Hybrid,Agency,1,Yes,1,40-49,Medium ($70k-$120k),Excellent,High (>15 days)
EMP0969,Employee_969,Female,40,IT,Analyst,137783,6054,4,55,94,24,5,On-site,LinkedIn,2,No,0,40-49,High (>$120k),Good,High (>15 days)
EMP0970,Employee_970,Male,26,IT,Analyst,83461,1505,3,65,79.2,17,38,On-site,Agency,5,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0971,Employee_971,Female,53,Finance,Director,133474,9053,5,16,95.8,19,7,Remote,Referral,3,No,0,50+,High (>$120k),Excellent,High (>15 days)
EMP0972,Employee_972,Female,22,Finance,Director,80469,15749,3,98,79.9,24,23,Hybrid,LinkedIn,2,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0973,Employee_973,Female,44,Operations,Executive,123136,10832,4,70,97.3,29,19,On-site,Referral,2,No,0,40-49,High (>$120k),Excellent,High (>15 days)
EMP0974,Employee_974,Male,58,Finance,Analyst,60435,16344,3,12,86.5,17,13,Remote,Agency,4,No,0,50+,Low (<$70k),Good,High (>15 days)
EMP0975,Employee_975,Male,29,Operations,Executive,124117,14783,3,47,91.9,9,4,On-site,LinkedIn,3,Yes,1,<30 (Gen Z/Young Millennial),High (>$120k),Good,Medium (5-15 days)
EMP0976,Employee_976,Male,34,HR,Specialist,54191,1551,3,93,87.4,10,39,On-site,Referral,4,No,0,30-39,Low (<$70k),Good,Medium (5-15 days)
EMP0977,Employee_977,Female,29,IT,Executive,124726,15154,3,43,77.3,28,33,Remote,Website,3,Yes,1,<30 (Gen Z/Young Millennial),High (>$120k),Needs Attention,High (>15 days)
EMP0978,Employee_978,Male,44,Finance,Manager,155660,13799,2,53,82.3,16,15,Remote,LinkedIn,2,No,0,40-49,High (>$120k),Needs Attention,High (>15 days)
EMP0979,Employee_979,Male,22,IT,Executive,67386,6852,2,39,99.6,25,6,Hybrid,LinkedIn,4,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Excellent,High (>15 days)
EMP0980,Employee_980,Female,45,IT,Director,71721,1449,2,26,99,23,15,On-site,Referral,5,No,0,40-49,Medium ($70k-$120k),Excellent,High (>15 days)
EMP0981,Employee_981,Male,56,IT,Specialist,94786,2659,3,68,83,24,6,Hybrid,Website,3,No,0,50+,Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0982,Employee_982,Female,45,HR,Manager,53704,7509,4,19,99.9,22,26,Remote,LinkedIn,2,Yes,1,40-49,Low (<$70k),Excellent,High (>15 days)
EMP0983,Employee_983,Male,38,Sales,Executive,96635,2721,2,93,96.1,23,13,Remote,Referral,1,No,0,30-39,Medium ($70k-$120k),Excellent,High (>15 days)
EMP0984,Employee_984,Male,26,Finance,Specialist,42123,12444,2,27,90.3,19,13,On-site,LinkedIn,3,Yes,1,<30 (Gen Z/Young Millennial),Low (<$70k),Good,High (>15 days)
EMP0985,Employee_985,Female,41,Sales,Specialist,130710,9637,3,54,76,15,32,Hybrid,LinkedIn,3,Yes,1,40-49,High (>$120k),Needs Attention,Medium (5-15 days)
EMP0986,Employee_986,Male,42,Sales,Manager,149837,10490,3,68,97.5,19,32,Hybrid,LinkedIn,5,Yes,1,40-49,High (>$120k),Excellent,High (>15 days)
EMP0987,Employee_987,Female,52,Sales,Executive,154912,2925,2,71,88.9,12,19,On-site,Website,3,No,0,50+,High (>$120k),Good,Medium (5-15 days)
EMP0988,Employee_988,Male,57,IT,Specialist,102993,9824,3,68,96.7,1,35,On-site,Agency,3,No,0,50+,Medium ($70k-$120k),Excellent,Low (<5 days)
EMP0989,Employee_989,Male,32,Operations,Specialist,152752,6240,4,58,95.9,23,6,Hybrid,Agency,5,No,0,30-39,High (>$120k),Excellent,High (>15 days)
EMP0990,Employee_990,Female,36,IT,Analyst,120122,16896,4,72,95.8,26,31,Remote,Website,5,Yes,1,30-39,High (>$120k),Excellent,High (>15 days)
EMP0991,Employee_991,Female,40,IT,Specialist,137512,215,3,96,92.5,1,2,Remote,Website,4,No,0,40-49,High (>$120k),Good,Low (<5 days)
EMP0992,Employee_992,Female,28,Sales,Analyst,65416,7299,3,41,82.3,24,38,On-site,Referral,2,No,0,<30 (Gen Z/Young Millennial),Low (<$70k),Needs Attention,High (>15 days)
EMP0993,Employee_993,Male,49,IT,Executive,41814,11523,3,19,83.4,13,28,Hybrid,LinkedIn,2,No,0,40-49,Low (<$70k),Needs Attention,Medium (5-15 days)
EMP0994,Employee_994,Female,26,Sales,Executive,118537,10364,3,20,82.7,3,23,Hybrid,Website,4,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,Low (<5 days)
EMP0995,Employee_995,Male,26,Operations,Executive,90258,3153,3,79,75.5,16,21,Hybrid,Referral,2,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Needs Attention,High (>15 days)
EMP0996,Employee_996,Male,51,Finance,Director,56508,1706,3,71,89.6,12,5,Remote,Agency,3,No,0,50+,Low (<$70k),Good,Medium (5-15 days)
EMP0997,Employee_997,Female,53,Sales,Executive,125166,10298,3,56,92.5,3,23,Remote,Agency,4,No,0,50+,High (>$120k),Good,Low (<5 days)
EMP0998,Employee_998,Male,29,Operations,Specialist,118916,1567,1,43,96.3,2,39,Hybrid,Agency,4,No,0,<30 (Gen Z/Young Millennial),Medium ($70k-$120k),Excellent,Low (<5 days)
EMP0999,Employee_999,Female,31,Finance,Manager,153710,10400,3,26,78.5,11,22,Hybrid,Agency,2,No,0,30-39,High (>$120k),Needs Attention,Medium (5-15 days)
EMP1000,Employee_1000,Male,59,HR,Analyst,75699,10345,4,63,88.6,21,37,On-site,Referral,1,No,0,50+,Medium ($70k-$120k),Good,High (>15 days)
